 2.06 50.14 -43.88 -31.20 -1.22 2.83 4.80 7.44 -2.50 -8.47 -4.81 -2.86 4.23 0.47 -3.58 1.36 -2.58 1.20 0.75 5.59 3.23 3.93 3.14 5.01 -1.92 -0.27 -0.67 1.92 0.23 0.10 -1.41 -1.07 -4.90 -4.33 -0.98 -7.44 -8.62 -6.48 -6.85 -15.52
 31.98 45.65 -37.61 -11.74 19.81 26.22 -26.08 5.13 21.85 5.03 11.21 12.80 3.36 8.01 -0.83 1.72 3.22 8.36 -0.59 -0.90 6.54 2.58 1.60 5.05 5.26 10.13 6.90 7.24 1.32 -3.28 7.77 7.32 2.78 17.90 -8.51 1.38 0.06 -5.32 -1.76 1.36
 62.67 21.34 -39.76 74.31 -52.51 -6.76 12.64 4.05 -7.22 9.36 -6.11 9.73 1.96 0.16 -3.95 7.25 6.27 0.61 6.11 6.89 3.12 2.26 4.69 1.63 9.38 -2.50 -0.55 3.88 -1.71 1.58 0.04 -4.43 -0.45 -10.32 7.56 -9.82 5.59 12.45 15.47 8.26
 -0.71 -77.66 7.12 -89.27 77.56 15.08 -12.42 4.84 -0.15 16.96 13.23 1.95 -8.35 -14.84 -9.58 -1.03 -3.40 -0.86 -3.93 -2.34 -0.84 -3.95 -1.63 -2.07 0.34 -4.76 -1.00 0.22 -6.10 2.14 -2.85 2.31 9.34 1.42 5.24 -2.24 7.17 7.79 -6.97 16.70
 -104.95 35.45 29.69 -1.22 -26.83 33.56 -35.28 -11.38 -1.15 -3.35 -9.98 -2.64 2.18 -3.16 1.27 0.41 6.22 -0.15 1.46 -1.22 -3.48 4.82 -6.66 4.62 -1.93 -0.32 1.81 -4.36 5.17 -4.50 1.96 1.81 1.34 -1.69 0.11 -0.36 5.45 -1.93 -5.11 13.00
 45.96 21.89 -79.71 -33.50 -16.18 -8.44 -21.56 12.91 7.66 4.35 6.56 9.54 -0.95 4.22 -5.21 4.67 -4.66 -5.05 5.39 1.10 4.01 -6.13 5.68 4.28 0.21 2.52 -1.70 0.41 -1.42 5.16 0.32 3.89 -2.84 0.04 -17.06 7.70 -2.53 -2.10 -6.57 14.52
 -10.16 -11.75 73.90 -50.45 -37.30 -26.55 8.94 -9.37 1.95 1.64 8.04 1.10 -5.72 -0.81 0.90 8.97 2.51 0.73 0.82 -0.28 -3.35 0.05 2.98 -2.24 -4.66 0.90 4.66 5.27 -2.47 -1.79 -1.38 1.05 -0.49 -2.79 -8.85 4.10 -1.51 -5.60 -11.25 23.13
 -57.05 30.51 54.32 -83.65 5.70 35.98 20.28 -7.52 20.92 -3.40 2.51 2.08 -8.33 5.79 -0.07 2.07 4.54 -0.89 -8.37 -4.42 0.97 1.61 5.12 -2.20 0.94 2.92 5.09 1.63 6.82 3.19 -4.06 -3.23 -4.61 -0.61 3.35 0.29 11.43 6.85 -14.24 27.55
 68.78 14.07 192.60 -61.62 -31.85 1.88 3.54 11.92 5.39 7.68 0.12 3.51 4.13 -2.50 -3.14 -1.42 -6.54 0.64 0.31 -4.37 0.75 2.82 -1.93 -7.83 0.15 0.64 -4.46 8.79 -4.52 1.86 6.50 6.60 3.35 5.95 8.82 2.67 11.11 -4.15 3.60 9.99
 29.33 29.98 -36.43 -34.31 52.12 -13.15 -19.15 -11.68 -13.51 -5.35 0.38 -4.27 2.30 -6.29 -1.54 -1.31 0.84 0.47 -4.66 0.83 -0.88 -1.69 -4.97 5.34 0.26 -7.05 2.40 0.89 -4.65 1.52 -4.21 -8.83 -3.51 -0.58 2.05 -0.97 -1.81 -4.85 1.97 -1.97
